,fid,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,tri1k_mean,tri1k_stde,tri1k_max,vrm1k_mean,vrm1k_stde,vrm1k_max,tpi1k_mean,tpi1k_stde,tpi1k_max,slp1k_mean,slp1k_stde,slp1k_max,rou1k_mean,rou1k_stde,rou1k_max,ele1k_mean,ele1k_stde,ele1k_max
996,997,19039,19,039,Monterrey,31.90162514740566,34.45663548753564,152.9296875,0.00569133220821,0.009391951155214,0.058258064091206,0.211177034198113,8.251359382435288,41.203125,8.69341370660179,9.212356458655965,38.96033477783203,104.3620283018868,112.82247976848433,513.4375,743.5073702830189,277.50279883598495,2007.875
997,998,19040,19,040,Parás,1.760495167103539,1.024293951925945,10.359375,2.0734371386e-05,3.668597435e-05,0.000675974704791,0.00240620904325,0.364194458467367,2.71875,0.438833833722151,0.284315805489736,2.6787428855896,5.396993774574049,3.132116744562173,29.25,158.41788171690695,22.74154573493387,226.625
998,999,19041,19,041,Pesquería,2.084712737529691,1.306266038239266,7.953125,3.4217539834e-05,5.6894304716e-05,0.0003991847625,-0.022472535629454,0.417735998916676,1.984375,0.508542489446257,0.331872001525395,2.211717367172241,6.402464370546318,3.89452987078126,24.3125,318.0895190023753,37.86602338600807,397.5625
999,1000,19042,19,042,Los Ramones,2.796391198394495,4.731532726474521,47.875,9.9783218199e-05,0.000651975633574,0.012660009786487,-0.012166714449541,0.910915862715403,14.6171875,0.726038727742714,1.331072599127505,13.262296676635742,8.787915711009175,15.395640305034819,148.4375,219.93724913990826,42.49922282653548,612.9375
1000,1001,19043,19,043,Rayones,72.00645380434783,30.145303952396723,198.9765625,0.015213929714853,0.012315810962422,0.069649122655392,-0.198959525171625,13.14508342709996,43.3984375,19.418068947726585,7.969601751262181,47.970699310302734,233.32544336384439,100.03553737638943,571.4375,1629.0732265446225,492.9378914625371,3113.125
1001,1002,19044,19,044,Sabinas Hidalgo,14.242040459385835,20.46317681647847,106.65625,0.002991755259653,0.006677683414308,0.049617700278759,-0.095951739722635,4.688540805088993,34.40625,3.6097584892509,5.136483582340738,29.62434196472168,43.56875309559188,61.96343623539333,356.5625,396.02300024764736,154.64678683716264,1181.375
1002,1003,19045,19,045,Salinas Victoria,20.32318225080757,25.347287835315242,137.3203125,0.004138934925328,0.008652465501175,0.064734265208244,0.105881547069682,5.523541348326268,41.2421875,5.265332787960809,6.460855131834619,33.02606964111328,63.47242731887402,78.66568080773106,402.3125,655.5891209044762,235.93432265615021,2387.9375
1003,1004,19046,19,046,San Nicolás de los Garza,3.098397943037975,5.609492832091414,48.6484375,0.000120096739308,0.000558764599645,0.004537214525044,-0.218255537974684,0.98124734011521,0.625,0.858004122217999,1.718527227503465,14.82982063293457,9.89003164556962,18.656187292342796,162.75,494.53164556962025,24.55175058173131,633.625
1004,1005,19047,19,047,Hidalgo,44.15080599547511,31.421150841912986,130.2109375,0.008866079269075,0.011342158527622,0.053460825234652,-0.731617647058823,9.667405225483728,37.984375,12.287951886923604,8.276033346084816,34.96941375732422,146.05797511312218,101.5258339523937,454.5,899.8164592760181,270.62440895276285,1842.75
1005,1006,19048,19,048,Santa Catarina,73.48725433220625,33.671450365930056,160.921875,0.0198180743132,0.015501497868403,0.083343923091888,0.119175295857988,15.470637577827038,48.578125,19.38854708461467,8.563823430634379,38.09871292114258,231.0932480980558,105.33383148116104,509.375,1638.9423605240913,559.3182709196846,3054.8125
1006,1007,19049,19,049,Santiago,62.970371462264154,36.7753942786142,168.53125,0.013808123416033,0.013132588323798,0.072810932993889,-0.079779219077568,12.597776339279077,43.4140625,16.702547368091732,9.73653202160789,42.39789581298828,200.97300838574424,118.12909279884408,520.0625,1451.096960167715,744.192085411503,3228.5625
1007,1008,19050,19,050,Vallecillo,3.040778677426343,4.405435119160353,30.125,0.000138326512357,0.000510012513839,0.004708733409643,-0.002088523613518,0.883983700800192,8.75,0.739613738220889,0.949306635054359,6.414166450500488,9.16778596187175,12.38965583727594,82.875,211.93695840554594,52.387765690540924,468.625
1008,1009,19051,19,051,Villaldama,30.314830163043478,25.797556958576962,124.3203125,0.007073562819486,0.009517103457563,0.063483290374279,0.113254076086957,7.474055816891427,39.234375,7.639323283861513,6.526480294453611,31.74614143371582,93.1783152173913,79.62024553591598,389.375,655.4615760869565,238.25717154072527,1828.375
1009,1010,20001,20,001,Abejones,80.71854707792208,15.37480540154955,116.2109375,0.018679692869546,0.008706686785201,0.051504548639059,0.113636363636364,14.554064100084402,27.59375,21.682803376928554,4.566731449065875,32.470542907714844,256.79626623376623,52.655165917775555,401.1875,2003.7106331168832,456.4138128772964,2957.3125
1010,1011,20002,20,002,Acatlán de Pérez Figueroa,15.707234172077921,16.739566005612172,80.375,0.002426833306313,0.003607050291498,0.019409256055951,0.009486607142857,4.124937015300724,17.953125,4.041159327680677,4.54369051427063,22.128040313720703,49.52063041125541,53.27438937671796,260.9375,153.55133928571428,113.81044593933147,620.0
1011,1012,20380,20,380,Santa Cruz Papalutla,2.659007352941177,0.673875597360517,3.6484375,1.0162201547e-05,4.594602337e-06,2.3139382392e-05,-0.038602941176471,0.197214463339211,0.3046875,0.768027852563297,0.246769245801409,1.149936079978943,8.518382352941176,2.443832715040116,12.6875,1599.1470588235295,15.766068209628468,1631.0625
1012,1013,20003,20,003,Asunción Cacalotepec,67.73387096774194,12.378693659776786,103.1171875,0.017682414692176,0.007181531838985,0.038428012281656,0.000504032258065,11.381466910704713,24.3046875,17.531752935019874,3.54173833554309,28.434053421020508,212.9798387096774,40.97122334738753,324.0625,1382.7123655913979,284.3723409334184,2011.875
1013,1014,20004,20,004,Asunción Cuyotepeji,61.17345252403846,14.54653983500755,90.359375,0.019124807095907,0.00803331698148,0.034474734216928,0.361403245192308,12.752828983025829,26.7421875,14.876545942746676,3.517847787808201,21.85918617248535,184.6189903846154,42.120884477857565,272.1875,2087.9290865384614,195.1990466750375,2564.875
1014,1015,20005,20,005,Asunción Ixtaltepec,14.672970118898624,14.231080907241138,98.859375,0.001995084352625,0.003703077682037,0.038512703031301,0.058432415519399,3.86410716399611,22.28125,3.612842781914489,3.716752512604874,24.33747100830078,44.74319461827284,43.19304477457692,273.6875,200.44821652065082,109.77483500497965,600.5
1015,1016,20006,20,006,Asunción Nochixtlán,27.090173855633804,12.668974585260104,93.671875,0.003718308424457,0.003057313064726,0.022087255492806,0.087276261737089,5.206790784775669,23.078125,6.73759206821661,3.530327454779529,26.39588165283203,82.43427230046949,40.51761141165238,314.5625,2157.3707453051643,185.9810110801935,2608.125
1016,1017,20007,20,007,Asunción Ocotlán,1.770089285714286,0.833695645621387,3.7734375,4.4986716343e-05,9.8026778152e-05,0.000285058020381,-0.15625,0.523678982143914,0.5546875,0.472360719527517,0.283710749063616,1.128329277038574,5.776785714285714,3.285495916656624,13.625,1479.2589285714287,6.098560699217547,1486.875
1017,1018,20008,20,008,Asunción Tlacolulita,37.467085597826085,13.877555969142811,85.046875,0.005710229402378,0.004143318904817,0.025873681530356,0.031623641304348,6.34795358780846,27.171875,9.71037748378256,4.14456558910252,22.89356231689453,116.18369565217391,44.86002822408907,265.625,718.5342391304348,271.6471441787189,1477.5
1018,1019,20009,20,009,Ayotzintepec,40.3914794921875,18.914663032563475,93.359375,0.008158822537644,0.005589432198255,0.032180789858103,0.067342122395833,8.508138448856261,23.515625,10.467906976273904,5.239066528614404,26.364482879638672,125.42252604166667,59.46714768706988,291.4375,456.4983723958333,222.19137411601548,965.8125
1019,1020,20010,20,010,El Barrio de la Soledad,18.65665322580645,14.160549067647862,68.4140625,0.002536214980489,0.003506144885846,0.018456913530827,0.074092741935484,4.603331694338084,19.2578125,4.722642672831013,3.786135732421232,17.770177841186523,57.53528225806452,44.171596839596425,220.375,280.97459677419357,109.8854572707211,734.9375
1020,1021,20011,20,011,Calihualá,43.5453506097561,11.928697493680799,67.3828125,0.008550667622774,0.005117996462592,0.022468632087111,-1.256288109756098,7.171069111789069,13.8828125,11.219266077367271,3.326432618145081,18.391677856445312,134.6028963414634,37.118211957380645,224.6875,1648.2980182926829,244.8285966929702,2214.75
1021,1022,20012,20,012,Candelaria Loxicha,47.86475929054054,17.120710438040394,93.1015625,0.009760050288704,0.006012608581239,0.027477968484163,0.049514358108108,9.412758277073937,27.3984375,12.535709601264816,4.835934194876224,26.38206672668457,148.6435810810811,54.29437437585084,294.5,676.8406531531532,411.39216042513266,2027.375
1022,1023,20014,20,014,Ciudad Ixtepec,15.043077256944445,14.360358034134926,72.03125,0.001800988345827,0.002875547458617,0.02388140745461,-0.080230034722222,3.869525827143976,18.6484375,3.830666934491859,3.726477075096833,18.75255584716797,46.475520833333334,44.521587861991584,230.8125,185.6859375,143.52763079867267,767.125
1023,1024,20015,20,015,Coatecas Altas,23.131842672413793,11.17547031470027,62.515625,0.002656542097022,0.002938773096903,0.018146947026253,0.069989224137931,4.027893767508695,16.9375,5.703492965369389,3.007471975837842,16.521955490112305,70.39612068965518,34.41576048963994,194.375,1656.6625,112.50519250468949,2158.125
1024,1025,20016,20,016,Coicoyán de las Flores,59.084635416666664,12.875749584710162,90.3828125,0.012613946544639,0.005396607938654,0.032660253345966,-0.481529706790123,10.178279088695618,22.9296875,15.352339323656059,4.072387740598388,24.96346092224121,183.44251543209876,42.68939393652681,276.125,1616.5841049382716,535.6117153246614,2599.3125
1025,1026,20013,20,013,Ciénega de Zimatlán,1.990625,1.238564882737275,6.4296875,1.8859002072e-05,2.1366962776e-05,7.6351454481e-05,-0.214583333333333,0.352329795393779,0.34375,0.499355355898539,0.421322136624934,1.993874311447144,6.270833333333333,4.048447919333477,20.5625,1500.3958333333333,7.707905393526541,1523.125
1026,1027,20021,20,021,Cosolapa,22.46181778169014,17.9227334627082,63.0625,0.003599302981777,0.003799254791044,0.018511293455958,-0.19025088028169,4.959831409941374,16.7265625,5.944477455296987,5.095624374959685,17.962045669555664,71.59727112676056,57.95170266527992,208.625,250.66857394366198,116.74622928675629,614.125
1027,1028,20017,20,017,La Compañía,34.850209153543304,21.10926604022302,90.109375,0.005710548240353,0.006234002357767,0.034066669642925,-0.187561515748032,7.768766092566302,25.875,9.380666117968522,5.99874164005869,24.149642944335938,109.52509842519684,67.75920097791523,288.875,1581.791338582677,164.55674087021265,2050.25
1028,1029,20018,20,018,Concepción Buenavista,44.97569444444444,18.161965584027133,86.7890625,0.010189685649464,0.007310597861454,0.032877288758755,-0.068156362007168,9.263123693284687,26.6953125,11.313866598204472,4.815660207417725,23.07953453063965,137.16487455197134,55.5549796948129,262.0,1976.972894265233,266.967324904548,2656.25
1029,1030,20096,20,096,San Andrés Sinaxtla,9.05657327586207,5.993833913760087,20.8203125,0.000568910883822,0.000688636185344,0.002355623990297,-0.275323275862069,1.846729965939341,7.0078125,2.450438688541281,1.521547985695686,5.406932353973389,28.9375,18.444552274877523,66.5625,2098.487068965517,40.06538426095526,2193.9375
1030,1031,20019,20,019,Concepción Pápalo,60.279997051886795,17.445339206505142,108.6328125,0.011567934147161,0.00851093880394,0.042426686733961,-0.089254127358491,10.978502887193176,24.1953125,16.53505034716624,4.803530477370245,29.94075584411621,191.52741745283018,55.34850226812424,326.5,1976.2954009433963,557.7004783554146,3004.125
1031,1032,20020,20,020,Constancia del Rosario,34.52493106617647,17.13161317595255,66.5234375,0.00551786892613,0.004786386110038,0.018437772989273,-0.923598345588235,5.741910952347402,16.8125,9.234316950335222,4.729950967512035,19.96314811706543,108.55790441176471,53.32845590413752,206.125,1135.717830882353,334.49870418116643,1926.375
1032,1033,20022,20,022,Cosoltepec,26.092531028368793,8.27216756370062,55.8203125,0.003203587993775,0.002003763707108,0.010629866272211,-0.194481382978723,4.977307292309574,17.0625,6.198556502660115,2.326920289140873,15.1851167678833,78.56781914893617,25.822355061240682,171.25,1640.5811170212767,84.86200754724739,1862.875
1033,1034,20023,20,023,Cuilápam de Guerrero,10.213802083333333,7.692322146175529,43.96875,0.000602154912758,0.000948426809832,0.004638430196792,-0.30546875,1.83575170824104,4.1171875,2.558905330300331,1.993438510384405,11.636588096618652,31.49375,23.91481110325078,135.75,1635.3770833333333,82.54277770895357,1890.1875
1034,1035,20097,20,097,San Andrés Solaga,62.16540948275862,12.009832027664999,90.2734375,0.010909318392053,0.006889002428953,0.036853443831205,0.413523706896552,10.359722188848611,23.265625,17.444395788784686,3.256882874165643,25.598806381225586,197.81896551724137,42.50340486116278,305.5625,1423.46875,321.84523846547535,2125.6875
1035,1036,20098,20,098,San Andrés Teotilálpam,51.051064944134076,15.489693131699477,101.5625,0.009006847388777,0.005560952147522,0.033865068107843,-0.348463687150838,8.853494926949278,22.3125,13.76247326754991,4.632014597440913,28.723772048950195,161.05481843575419,50.4925346617319,307.25,1054.0132681564246,456.1458312134217,1974.25
1036,1037,20024,20,024,Cuyamecalco Villa de Zaragoza,72.41913659793815,12.516351410664981,100.9921875,0.013370156398562,0.007734696969805,0.033541664481163,-0.072970360824742,12.173992248423112,27.84375,20.265654239457906,3.643314782023475,28.915454864501953,233.53930412371133,42.076355903601964,331.0625,1353.4355670103093,505.57955505488746,2385.4375
1037,1038,20025,20,025,Chahuites,1.651506696428571,1.454581372369613,8.953125,2.9216607719e-05,0.000101257855776,0.000553693855181,0.035435267857143,0.498465147991069,2.109375,0.361451604004417,0.330565899863572,1.971505761146545,4.926339285714286,4.312825219732029,26.5,20.524553571428573,4.851371862936014,36.8125
1038,1039,20026,20,026,Chalcatongo de Hidalgo,36.119008819018404,16.436037803660962,87.6640625,0.00632098338376,0.004533146267382,0.022953443229198,0.415500383435583,7.490172979838418,18.8203125,9.782296923040612,4.626616431629343,23.705495834350586,112.76188650306749,51.95201825284428,280.875,2523.509969325153,241.4320210102507,2890.4375
1039,1040,20027,20,027,Chiquihuitlán de Benito Juárez,74.90625,16.755392089190273,115.96875,0.016063649355002,0.011903337332902,0.047633934766054,0.874237804878049,12.821836022298125,24.890625,20.534738215004527,4.580311707184731,32.27424240112305,236.234756097561,51.5199534007565,387.3125,932.3246951219512,322.4113374943204,1519.6875
1040,1041,20028,20,028,Heroica Ciudad de Ejutla de Crespo,24.49279312015504,21.688609823167077,99.1015625,0.003536682461989,0.004919938664881,0.022438690066338,-0.034903908268734,5.428356793031051,22.03125,6.529760771173532,6.023486002769146,27.48594856262207,76.83640180878552,68.48773615501491,304.0625,1652.455264857881,297.10570620141186,2732.375
1041,1042,20030,20,030,El Espinal,1.232254464285714,0.272945735817675,2.1015625,5.416923633e-06,3.112773613e-06,1.8345350327e-05,0.005915178571429,0.195715814451228,0.5,0.219267019842352,0.053703235170476,0.346547812223434,3.494642857142857,0.748342130230252,5.5625,27.013392857142858,4.594431956877536,36.125
1042,1043,20031,20,031,Tamazulápam del Espíritu Santo,63.10820018796993,14.000486650090618,95.8359375,0.012788674125406,0.006969253855374,0.033083409070969,-0.051926691729323,10.561190602800933,22.796875,17.174473561738665,4.096357337096116,27.950664520263672,201.53054511278197,46.580370817765306,326.4375,2187.5164473684213,340.7100590402678,2773.9375
1043,1044,20099,20,099,San Andrés Tepetlapa,23.559895833333332,5.21472459419632,37.1328125,0.003013280155655,0.001308548948561,0.007079014088959,-0.026041666666667,3.044902317239057,4.7890625,5.224048071437412,1.050648646089585,6.863175868988037,68.67361111111111,13.061661914162247,91.0,1420.0243055555557,78.43885329423786,1520.9375
1044,1045,20029,20,029,Eloxochitlán de Flores Magón,59.100520833333334,17.997740773776844,112.2421875,0.012041805963963,0.006890962865236,0.03036736138165,-1.633854166666667,10.334278560598971,19.171875,16.20613039864434,5.309818783131758,32.332054138183594,187.80416666666667,61.01387535725879,406.0625,1397.4375,297.4991891328819,1827.1875
1045,1046,20032,20,032,Fresnillo de Trujano,24.61908783783784,11.661738417829405,63.8203125,0.003463886561017,0.004144485685762,0.019368739798665,-0.317989864864865,4.548505981303517,13.2265625,5.817306177036182,2.869413690908931,16.377559661865234,73.44003378378379,33.696282387007315,196.125,1199.1216216216217,61.178379503335385,1321.125
1046,1047,20049,20,049,Magdalena Ocotlán,7.92421875,7.247162404351034,26.1328125,0.000760818258641,0.001258624528177,0.004133814480156,0.22421875,2.422137208588019,7.0546875,2.223378300666809,1.93732365878246,6.712445735931396,26.09375,23.269988887244875,81.375,1528.05,15.790963594727206,1563.25
1047,1048,20033,20,033,Guadalupe Etla,2.927734375,1.252370494002492,4.9140625,5.0653809467e-05,5.4151467112e-05,0.000143988465425,-0.017578125,0.576257938487551,0.9296875,0.662315465509892,0.276901240138673,1.090025901794434,8.625,3.263493622638169,13.625,1604.34375,3.226326035523998,1608.25
1048,1049,20050,20,050,Magdalena Peñasco,35.99089805825243,12.165106255468585,81.8125,0.006590224820578,0.004774745900682,0.033910851925611,-0.059162621359223,6.714798189565215,24.515625,9.20521285695937,3.556776845673517,20.376474380493164,111.93507281553399,39.62542200084054,259.9375,2133.026699029126,177.77957215163704,2581.6875
1049,1050,20034,20,034,Guadalupe de Ramírez,42.758203125,13.772397191773077,79.9453125,0.010163381777238,0.008232291172038,0.042396560311317,0.306640625,8.28150662006578,19.046875,10.05999321937561,3.621357669618306,18.796693801879883,127.5890625,42.2246130447319,229.0,1368.4859375,140.975480253535,1651.3125
1050,1051,20035,20,035,Guelatao de Juárez,47.201171875,16.859209712140125,76.3828125,0.007332791457884,0.003588047400918,0.013386874459684,-1.650390625,5.108766852067071,5.5078125,13.323545217514038,4.972998725428334,21.91173553466797,157.140625,58.26381902537693,258.0,1752.796875,80.24555058488835,1840.6875
1051,1052,20036,20,036,Guevea de Humboldt,48.52544128242075,12.019619795786157,106.703125,0.009175069699593,0.00482242103647,0.026826305314898,0.348117795389049,8.8444242683113,27.3984375,12.955999227353406,3.525026438596638,29.428974151611328,152.75738472622479,39.46519793353882,364.1875,885.2514409221902,233.10161749424935,1378.875
1052,1053,20051,20,051,Magdalena Teitipac,43.15146683673469,27.759132598171266,93.0625,0.00887880466563,0.007704758052662,0.027594711631536,0.720344387755102,8.59681024182134,21.9140625,11.709076331586253,7.508561411699485,26.34646224975586,138.60969387755102,90.1509730847126,311.9375,2011.4413265306123,306.49935454750346,2699.5
1053,1054,20052,20,052,Magdalena Tequisistlán,40.91012567270059,20.020340711679808,120.0078125,0.007106800209931,0.006120448049134,0.044763084501028,-0.071849009295499,7.5409507582142,31.9921875,10.830230551485679,5.593350568328451,32.12271499633789,128.50299657534248,63.618856569284624,363.9375,757.1424902152642,416.71221316399715,2355.375
1054,1055,20037,20,037,Mesones Hidalgo,34.457878832547166,15.532296416149663,72.109375,0.004971616289316,0.004260701150551,0.023738233372569,-0.26868366745283,6.297798286687676,17.46875,9.247506181024155,4.35768300108971,18.94554328918457,108.31544811320755,48.91950068554237,214.1875,674.6969339622641,208.46143443960628,1202.8125
1055,1056,20106,20,106,San Antonio Acutla,17.606907894736842,5.174767420338065,32.046875,0.001595188018033,0.000888565099932,0.003978843800724,-0.511513157894737,3.841238923919311,7.59375,4.791951706534938,1.435934854453312,8.542003631591797,55.9078947368421,16.54260061300977,102.25,2204.782894736842,43.17061074101312,2318.5625
1056,1057,20038,20,038,Villa Hidalgo,60.367947048611114,10.610354326633182,82.015625,0.009667726165693,0.005683695327422,0.027273846790195,-0.257052951388889,10.57362919330742,21.8984375,16.995296147134567,3.326584122918844,24.303735733032227,193.65364583333334,36.62262378748179,289.25,1371.849826388889,248.89515883858775,1843.4375
1057,1058,20039,20,039,Heroica Ciudad de Huajuapan de León,27.0470289408867,14.317620033685904,74.5703125,0.004200856653244,0.004395022094576,0.02666705660522,-0.066656403940887,5.551350720599249,21.765625,6.977022265712616,3.763802510009895,18.399738311767578,83.70443349753694,44.034765119726906,239.75,1775.8209667487686,139.50129599241558,2159.875
1058,1059,20040,20,040,Huautepec,58.46875,21.17746359470267,129.9140625,0.012572858000881,0.010418087977573,0.069804102182388,-0.509159482758621,9.19871161708097,19.09375,15.545059927578631,5.938839409265902,30.413230895996094,185.58405172413794,68.8951470859066,389.3125,1540.5129310344828,429.08011095387945,2248.8125
1059,1060,20041,20,041,Huautla de Jiménez,57.01141493055555,16.279446443126005,107.0234375,0.012984049703098,0.007272905223776,0.045815248042345,0.345963541666667,11.440196325074348,26.1328125,15.074011095364888,4.670683811324333,27.271860122680664,180.428125,53.3494516964398,341.375,1592.91875,270.3815085243622,2120.25
1060,1061,20042,20,042,Ixtlán de Juárez,68.36011904761905,16.60524756633746,133.5859375,0.014221314855711,0.007466709158138,0.043280895799398,0.011656746031746,11.920839641718562,27.3203125,18.51978920582913,4.711036849479588,34.31568908691406,217.42685786435786,54.16747834409175,395.0625,1527.013888888889,756.4285505883627,3020.5
1061,1062,20043,20,043,Juchitán de Zaragoza,1.649820742999097,4.798518114445615,55.234375,0.000117337714188,0.00073484894185,0.013882737606764,-0.038681402439024,1.010791893127353,17.15625,0.391574360470623,1.297853814080906,13.67715835571289,5.063346883468835,15.188029240292153,155.125,11.621725383920506,29.48746351836044,368.375
1062,1063,20044,20,044,Loma Bonita,4.328111825463743,2.316809909908893,18.5234375,0.000111919725591,0.000143504555238,0.001779501209967,-0.001620467959528,0.771147361781583,3.15625,0.94964389538182,0.525969450690207,3.878921270370483,12.634801854974706,6.532529841864728,52.6875,55.31956155143339,26.246560521827902,129.4375
1063,1064,20045,20,045,Magdalena Apasco,15.721072635135135,11.659331041958195,38.1484375,0.001512787413737,0.001725330007326,0.006682955194265,0.463893581081081,3.692459709697824,13.28125,4.122390945215483,3.042197011766211,10.109902381896973,48.910472972972975,35.05680880890522,111.8125,1730.633445945946,89.86962352138491,1967.1875
1064,1065,20046,20,046,Magdalena Jaltepec,29.716145833333332,16.352302898654855,91.875,0.00507862601225,0.006862094177965,0.049590971320868,-0.019034579037801,6.200123513836029,23.2109375,7.535946497392819,4.156385079750013,21.840044021606445,90.31808419243987,49.36001497303358,306.1875,2035.5292096219932,147.60321940803277,2472.0
1065,1066,20047,20,047,Santa Magdalena Jicotlán,26.911376953125,10.36211516387015,50.1875,0.004117799018786,0.003425192324876,0.014690170064569,-0.200439453125,5.371063071423394,17.484375,6.971688874065876,2.895549427537297,12.051602363586426,82.857421875,31.734783641413628,139.1875,2265.3203125,73.93373522682217,2440.25
1066,1067,20053,20,053,Magdalena Tlacotepec,41.906094784768214,26.482853091073487,109.6171875,0.007326434117944,0.007951775799938,0.05279454216361,0.200693294701987,8.62824659215814,39.3984375,11.441136168723075,7.277293943159663,30.963138580322266,133.82615894039736,85.86479928896944,385.8125,465.06539735099335,266.92696941702985,1018.1875
1067,1068,20054,20,054,Magdalena Zahuatlán,15.344288793103448,4.971118909717522,23.8125,0.001411333898683,0.000965946208766,0.003168627852574,0.376077586206897,2.864841413175286,7.28125,3.850079063711495,1.104040161974447,5.798027038574219,46.519396551724135,13.631484768965553,67.5,2090.8599137931033,45.690383757203215,2201.625
1068,1069,20055,20,055,Mariscala de Juárez,28.596281424581004,12.119139788237907,63.5859375,0.004291473199124,0.003824989806764,0.021177111193538,0.285439944134078,5.374334258113892,16.515625,6.783871796544037,2.932059350487851,16.806543350219727,84.9909217877095,34.5603680960609,182.25,1295.3013268156424,162.22374887430368,1665.8125
1069,1070,20508,20,508,Santo Domingo Chihuitán,21.00128676470588,14.655341723268085,49.9609375,0.002640574054562,0.002764664710242,0.012686719186604,-0.369669117647059,4.857450561662068,12.890625,5.506930835808025,3.80985996003371,13.312829971313477,65.77573529411765,45.130397565120276,151.25,237.8625,157.20009138552567,663.3125
1070,1071,20048,20,048,Magdalena Mixtepec,57.9525,9.22753207754855,79.9453125,0.01291374177672,0.004814112432552,0.029182508587837,-1.0190625,10.483912894995061,21.4140625,15.225863962173461,2.805396955387716,22.750255584716797,180.40375,29.538405112031697,246.875,2226.1025,233.03399086828512,2791.6875
1071,1072,20509,20,509,Santo Domingo de Morelos,30.4755625,11.836733202461312,57.34375,0.003874712061137,0.002948486394578,0.014267466031015,-0.1373125,5.801644875862793,15.8671875,8.287489834785461,3.395386471032434,17.18765640258789,94.879,37.77185687122093,199.875,315.865,115.77766067985654,649.875
1072,1073,20056,20,056,Mártires de Tacubaya,15.520625,4.907476730926326,29.3515625,0.001315248929119,0.000943492949101,0.004608734045178,-0.18125,2.787567730866223,6.46875,3.895806118647258,1.357172455287848,7.782001495361328,46.8875,14.284563346494009,84.625,166.47,39.306428863482374,268.875
1073,1074,20057,20,057,Matías Romero Avendaño,12.4384765625,8.079260822457302,52.7109375,0.001087834088368,0.001480909602939,0.013305257074535,0.023362379807692,2.58035665352184,18.0703125,2.945146280542339,2.044080696494432,12.86933422088623,37.13829627403846,24.01871751874891,146.3125,131.06512920673077,63.133798435395406,407.5625
1074,1075,20058,20,058,Mazatlán Villa de Flores,72.40680555555555,14.520740906253083,126.8515625,0.014281394465361,0.00807340109635,0.036885760724545,0.215486111111111,12.454096429864183,29.546875,20.085505485534668,4.175038339430579,32.904052734375,234.09444444444443,49.56986235464069,407.5,1360.6672222222223,463.24427972339885,2329.8125
1075,1076,20059,20,059,Miahuatlán de Porfirio Díaz,23.576404307282417,15.887780804662732,82.5625,0.003034075680712,0.003829311650385,0.022730523720384,-0.090835923623446,4.292035231411182,23.671875,5.818091396804813,4.353202854399047,23.686702728271484,71.77586589698046,49.85392576142982,260.5625,1691.8228241563056,231.14128786852748,2460.4375
1076,1077,20062,20,062,Natividad,57.0078125,3.994890128078201,61.0546875,0.008616865612566,0.003913571305981,0.014010491780937,-2.325520833333333,9.164301896678886,6.2109375,16.06897036234538,1.809195816683125,17.934959411621094,179.60416666666666,15.338399298999736,196.5,2127.5,97.89959514301714,2234.4375
1077,1078,20060,20,060,Mixistlán de la Reforma,69.4193359375,12.677605005008829,107.9765625,0.013198557350552,0.006307074358295,0.034176342189312,2.46640625,11.185595363687026,24.65625,19.13064248561859,3.65692650351117,29.66282844543457,222.6703125,43.05362750464348,351.3125,1977.16484375,453.1779549060899,2947.0625
1078,1079,20061,20,061,Monjas,8.091646634615385,1.908119154853092,13.1171875,0.00026719568604,0.000189155587533,0.001008102670312,-0.454026442307692,1.133281415968854,1.484375,1.928306364096128,0.36333967748077,2.613007068634033,24.46153846153846,5.030020362252479,36.8125,1554.7884615384614,31.515187677751587,1635.25
1079,1080,20070,20,070,Pinotepa de Don Luis,24.80125762195122,10.592162332686947,60.8671875,0.002846617869204,0.002422060559921,0.015270300209522,0.142721036585366,4.796842887268327,17.2265625,6.390590362432526,3.17509063053951,18.087080001831055,76.63567073170732,34.30370073110041,202.25,364.9519817073171,106.46401522398291,711.1875
1080,1081,20063,20,063,Nazareno Etla,3.4546875,2.395442449997494,8.1953125,4.6434547312e-05,5.787854157e-05,0.000159193514264,-0.5390625,0.736068526021864,0.1796875,0.782662516832352,0.454844882956772,1.677267909049988,10.3375,6.355189808337749,22.75,1617.0875,7.322653207683674,1628.4375
1081,1082,20064,20,064,Nejapa de Madero,45.341946138211384,18.67719874060366,99.46875,0.008500781090248,0.005717818420407,0.028889320790768,-0.008968495934959,7.955566728888212,30.46875,11.88859966217987,5.191311335466308,28.378314971923828,141.71849593495935,59.92116368268707,351.25,911.1738821138212,330.6778206842731,2480.25
1082,1083,20069,20,069,La Pe,9.910845588235293,4.89393553589193,21.9609375,0.000545726885107,0.000561016284202,0.002484450815246,0.095588235294118,1.681755373428741,4.03125,2.484434748397154,1.078846290207587,5.390529632568359,30.71875,14.1649150535492,63.125,1489.9411764705883,34.53825518236825,1568.3125
1083,1084,20071,20,071,Pluma Hidalgo,48.96425,14.820278754705916,96.203125,0.008692242356017,0.00587083805851,0.031753327697515,0.0835,7.554191550163556,20.640625,13.213739707946777,4.192062377952391,24.71007537841797,154.8435,48.58859474197623,304.6875,814.4625,295.63865264457564,1492.625
